,user,trial,task,action_type,x,y,sx,sy,tx,ty,distance,width,height,direction,timestamp,is_valid,is_success,start_time,movement_time,dx,mean_dx,std_dx,ID_list,WD_pairs_code,mean_time,std_time,variance_time,ID_square_list
3362,7,10,11,MOUSE_PRESSED,178.223333333333,108.796666666667,233,105,173,105,60,20,-1,0,1583535147740,1,1,1583535147405,335,5.22333333333333,0.335843373493956,5.02242535930576,2,32,511.05421686747,124.036200313627,15384.9789882421,4
3363,7,1,9,MOUSE_PRESSED,234.738333333333,105.41,173,105,233,105,60,14,-1,0,1583535149772,1,1,1583535148773,999,1.73833333333329,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3364,7,2,9,MOUSE_PRESSED,175.895,106.256666666667,233,105,173,105,60,14,-1,0,1583535150508,1,1,1583535149772,736,2.89499999999995,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3365,7,3,9,MOUSE_PRESSED,230.928333333333,106.256666666667,173,105,233,105,60,14,-1,0,1583535151019,1,1,1583535150508,511,-2.07166666666669,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3366,7,4,9,MOUSE_PRESSED,177.376666666667,108.161666666667,233,105,173,105,60,14,-1,0,1583535151796,1,1,1583535151019,777,4.37666666666664,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3367,7,5,9,MOUSE_PRESSED,231.14,103.928333333333,173,105,233,105,60,14,-1,0,1583535152461,1,1,1583535151796,665,-1.86000000000001,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3368,7,6,9,MOUSE_PRESSED,172.508333333333,107.315,233,105,173,105,60,14,-1,0,1583535153045,1,1,1583535152461,584,-0.491666666666674,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3369,7,7,9,MOUSE_PRESSED,229.023333333333,106.468333333333,173,105,233,105,60,14,-1,0,1583535153515,1,1,1583535153045,470,-3.97666666666669,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3370,7,8,9,MOUSE_PRESSED,168.698333333333,107.103333333333,233,105,173,105,60,14,-1,0,1583535154076,1,1,1583535153515,561,-4.30166666666668,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3371,7,9,9,MOUSE_PRESSED,172.931666666667,106.468333333333,233,105,173,105,60,14,-1,0,1583535155148,1,1,1583535154795,353,-0.068333333333357,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3372,7,10,9,MOUSE_PRESSED,223.096666666667,107.95,173,105,233,105,60,14,-1,0,1583535155509,1,0,1583535155148,361,-9.90333333333336,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3373,7,10,9,MOUSE_PRESSED,165.1,105.621666666667,233,105,173,105,60,14,-1,0,1583535156437,1,0,1583535155946,491,-7.90000000000001,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3374,7,10,9,MOUSE_PRESSED,231.351666666667,105.621666666667,173,105,233,105,60,14,-1,0,1583535157219,1,1,1583535156724,495,-1.64833333333337,0.32437984496122,3.7333277512012,2.40209844357135,20,549.435294117647,115.877922280184,13427.6928719723,5.77007693260788
3375,7,1,29,MOUSE_PRESSED,277.495,101.388333333333,123,105,283,105,160,20,-1,0,1583535158668,1,1,1583535157867,801,-5.50500000000005,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3376,7,2,29,MOUSE_PRESSED,121.496666666667,101.6,283,105,123,105,160,20,-1,0,1583535159332,1,1,1583535158668,664,-1.50333333333334,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3377,7,3,29,MOUSE_PRESSED,278.976666666667,98.425,123,105,283,105,160,20,-1,0,1583535160077,1,1,1583535159332,745,-4.02333333333337,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3378,7,4,29,MOUSE_PRESSED,133.561666666667,100.118333333333,283,105,123,105,160,20,-1,0,1583535160653,1,0,1583535160077,576,10.5616666666666,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3379,7,4,29,MOUSE_PRESSED,286.596666666667,99.4833333333333,123,105,283,105,160,20,-1,0,1583535161508,1,1,1583535160941,567,3.59666666666664,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3380,7,5,29,MOUSE_PRESSED,114.3,96.0966666666666,283,105,123,105,160,20,-1,0,1583535162159,1,1,1583535161508,651,-8.70000000000002,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3381,7,6,29,MOUSE_PRESSED,283.21,96.0966666666666,123,105,283,105,160,20,-1,0,1583535162827,1,1,1583535162159,668,0.20999999999998,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3382,7,7,29,MOUSE_PRESSED,136.313333333333,92.2866666666667,283,105,123,105,160,20,-1,0,1583535163446,1,0,1583535162827,619,13.3133333333333,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3383,7,7,29,MOUSE_PRESSED,293.581666666667,93.1333333333333,123,105,283,105,160,20,-1,0,1583535164341,1,0,1583535163716,625,10.5816666666667,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3384,7,7,29,MOUSE_PRESSED,123.825,90.5933333333333,283,105,123,105,160,20,-1,0,1583535165189,1,1,1583535164637,552,0.825000000000003,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3385,7,8,29,MOUSE_PRESSED,287.655,93.1333333333333,123,105,283,105,160,20,-1,0,1583535165796,1,1,1583535165189,607,4.65499999999997,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3386,7,9,29,MOUSE_PRESSED,120.861666666667,91.6516666666667,283,105,123,105,160,20,-1,0,1583535166485,1,1,1583535165796,689,-2.13833333333336,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3387,7,10,29,MOUSE_PRESSED,292.946666666667,90.805,123,105,283,105,160,20,-1,0,1583535167021,1,1,1583535166485,536,9.94666666666666,0.215294117647044,6.2788451691808,3.16992500144231,35,712.284023668639,124.655747662233,15539.0554252302,10.048424514769
3388,7,1,23,MOUSE_PRESSED,268.181666666667,91.6516666666667,143,105,263,105,120,20,-1,0,1583535169148,1,1,1583535168539,609,5.18166666666662,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3389,7,2,23,MOUSE_PRESSED,140.758333333333,92.71,263,105,143,105,120,20,-1,0,1583535169954,1,1,1583535169148,806,-2.24166666666667,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3390,7,3,23,MOUSE_PRESSED,276.86,90.5933333333333,143,105,263,105,120,20,-1,0,1583535170652,1,0,1583535169954,698,13.86,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3391,7,3,23,MOUSE_PRESSED,146.05,88.0533333333333,263,105,143,105,120,20,-1,0,1583535171484,1,1,1583535170979,505,3.04999999999995,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3392,7,4,23,MOUSE_PRESSED,269.663333333333,92.2866666666667,143,105,263,105,120,20,-1,0,1583535172085,1,1,1583535171484,601,6.6633333333333,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3393,7,5,23,MOUSE_PRESSED,157.48,92.9216666666666,263,105,143,105,120,20,-1,0,1583535172661,1,0,1583535172085,576,14.48,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3394,7,5,23,MOUSE_PRESSED,258.868333333333,92.9216666666666,143,105,263,105,120,20,-1,0,1583535173379,1,1,1583535172852,527,-4.13166666666666,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3395,7,6,23,MOUSE_PRESSED,155.575,92.2866666666667,263,105,143,105,120,20,-1,0,1583535173797,1,0,1583535173379,418,12.575,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3396,7,6,23,MOUSE_PRESSED,255.481666666667,90.17,143,105,263,105,120,20,-1,0,1583535174676,1,1,1583535174085,591,-7.51833333333335,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3397,7,7,23,MOUSE_PRESSED,157.903333333333,89.535,263,105,143,105,120,20,-1,0,1583535175068,1,0,1583535174676,392,14.9033333333333,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3398,7,7,23,MOUSE_PRESSED,259.291666666667,92.9216666666666,143,105,263,105,120,20,-1,0,1583535175781,1,1,1583535175225,556,-3.70833333333337,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3399,7,8,23,MOUSE_PRESSED,144.78,88.0533333333333,263,105,143,105,120,20,-1,0,1583535176211,1,1,1583535175781,430,1.77999999999997,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3400,7,9,23,MOUSE_PRESSED,262.043333333333,91.6516666666667,143,105,263,105,120,20,-1,0,1583535176653,1,1,1583535176211,442,-0.956666666666706,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3401,7,10,23,MOUSE_PRESSED,144.145,89.1116666666667,263,105,143,105,120,20,-1,0,1583535177147,1,1,1583535176653,494,1.14499999999995,0.439474206349188,4.94993370836704,2.8073549220576,34,658.616766467066,140.891249373491,19850.3441500233,7.88124165840106
3402,7,1,28,MOUSE_PRESSED,278.976666666667,89.7466666666667,123,105,283,105,160,18,-1,0,1583535179477,1,1,1583535178595,882,-4.02333333333337,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3403,7,2,28,MOUSE_PRESSED,123.613333333333,88.265,283,105,123,105,160,18,-1,0,1583535180154,1,1,1583535179477,677,0.613333333333316,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3404,7,3,28,MOUSE_PRESSED,276.436666666667,89.1116666666667,123,105,283,105,160,18,-1,0,1583535180811,1,1,1583535180154,657,-6.56333333333339,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3405,7,4,28,MOUSE_PRESSED,124.883333333333,89.535,283,105,123,105,160,18,-1,0,1583535181388,1,1,1583535180811,577,1.88333333333333,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3406,7,5,28,MOUSE_PRESSED,290.618333333333,95.0383333333333,123,105,283,105,160,18,-1,0,1583535181990,1,1,1583535181388,602,7.61833333333334,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3407,7,6,28,MOUSE_PRESSED,126.153333333333,92.4983333333333,283,105,123,105,160,18,-1,0,1583535182741,1,1,1583535181990,751,3.15333333333332,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3408,7,7,28,MOUSE_PRESSED,275.59,95.0383333333333,123,105,283,105,160,18,-1,0,1583535183285,1,1,1583535182741,544,-7.41000000000003,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3409,7,8,28,MOUSE_PRESSED,122.766666666667,94.4033333333333,283,105,123,105,160,18,-1,0,1583535183821,1,1,1583535183285,536,-0.233333333333363,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3410,7,9,28,MOUSE_PRESSED,279.188333333333,92.71,123,105,283,105,160,18,-1,0,1583535184638,1,1,1583535183821,817,-3.81166666666667,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3411,7,10,28,MOUSE_PRESSED,118.956666666667,85.725,283,105,123,105,160,18,-1,0,1583535185373,1,1,1583535184638,735,-4.04333333333337,0.034141716566851,4.71858478409239,3.30580842952409,29,715.433734939759,124.956059049888,15614.0166932791,10.9283693727125
3412,7,1,22,MOUSE_PRESSED,255.481666666667,91.8633333333333,143,105,263,105,120,18,-1,0,1583535186605,1,1,1583535186138,467,-7.51833333333335,-1.24864522417156,10.240333091763,2.93859945533586,28,665.870588235294,153.70037990196,23623.8067820069,8.63536675890019
3413,7,2,22,MOUSE_PRESSED,141.605,88.0533333333333,263,105,143,105,120,18,-1,0,1583535187135,1,1,1583535186605,530,-1.39500000000001,-1.24864522417156,10.240333091763,2.93859945533586,28,665.870588235294,153.70037990196,23623.8067820069,8.63536675890019
3414,7,3,22,MOUSE_PRESSED,256.328333333333,88.0533333333333,143,105,263,105,120,18,-1,0,1583535187781,1,1,1583535187135,646,-6.67166666666668,-1.24864522417156,10.240333091763,2.93859945533586,28,665.870588235294,153.70037990196,23623.8067820069,8.63536675890019
3415,7,4,22,MOUSE_PRESSED,148.801666666667,86.36,263,105,143,105,120,18,-1,0,1583535188181,1,1,1583535187781,400,5.80166666666662,-1.24864522417156,10.240333091763,2.93859945533586,28,665.870588235294,153.70037990196,23623.8067820069,8.63536675890019
3416,7,5,22,MOUSE_PRESSED,262.043333333333,85.3016666666667,143,105,263,105,120,18,-1,0,1583535188782,1,1,1583535188181,601,-0.956666666666706,-1.24864522417156,10.240333091763,2.93859945533586,28,665.870588235294,153.70037990196,23623.8067820069,8.63536675890019
3417,7,6,22,MOUSE_PRESSED,136.736666666667,85.09,263,105,143,105,120,18,-1,0,1583535189300,1,1,1583535188782,518,-6.26333333333335,-1.24864522417156,10.240333091763,2.93859945533586,28,665.870588235294,153.70037990196,23623.8067820069,8.63536675890019
